Index,Total Household Income
40976,247248.18008123967
14364,247248.18008123967
23748,247248.18008123967
36258,247248.18008123967
16990,247248.18008123967
22031,247248.18008123967
1671,247248.18008123967
8109,247248.18008123967
21497,247248.18008123967
20090,247248.18008123967
21672,247248.18008123967
4473,247248.18008123967
31575,247248.18008123967
18928,247248.18008123967
7420,247248.18008123967
31818,247248.18008123967
2973,247248.18008123967
33397,247248.18008123967
38316,247248.18008123967
4482,247248.18008123967
25499,247248.18008123967
21598,247248.18008123967
9242,247248.18008123967
5633,247248.18008123967
6991,247248.18008123967
10968,247248.18008123967
12133,247248.18008123967
10437,247248.18008123967
8817,247248.18008123967
15587,247248.18008123967
29868,247248.18008123967
6495,247248.18008123967
28223,247248.18008123967
20132,247248.18008123967
17063,247248.18008123967
29513,247248.18008123967
29615,247248.18008123967
31699,247248.18008123967
27720,247248.18008123967
41126,247248.18008123967
2010,247248.18008123967
36002,247248.18008123967
33001,247248.18008123967
4156,247248.18008123967
33999,247248.18008123967
3054,247248.18008123967
16116,247248.18008123967
11078,247248.18008123967
20162,247248.18008123967
39619,247248.18008123967
4264,247248.18008123967
13263,247248.18008123967
33368,247248.18008123967
34761,247248.18008123967
207,247248.18008123967
41439,247248.18008123967
6300,247248.18008123967
31127,247248.18008123967
23086,247248.18008123967
24030,247248.18008123967
34903,247248.18008123967
21526,247248.18008123967
5520,247248.18008123967
20561,247248.18008123967
31659,247248.18008123967
40740,247248.18008123967
38140,247248.18008123967
23331,247248.18008123967
19431,247248.18008123967
374,247248.18008123967
8341,247248.18008123967
28184,247248.18008123967
15784,247248.18008123967
12349,247248.18008123967
10340,247248.18008123967
1042,247248.18008123967
33117,247248.18008123967
23312,247248.18008123967
1395,247248.18008123967
13771,247248.18008123967
35811,247248.18008123967
33699,247248.18008123967
41325,247248.18008123967
7870,247248.18008123967
20559,247248.18008123967
29127,247248.18008123967
38174,247248.18008123967
26274,247248.18008123967
16344,247248.18008123967
40883,247248.18008123967
29310,247248.18008123967
14053,247248.18008123967
11800,247248.18008123967
5908,247248.18008123967
29232,247248.18008123967
2460,247248.18008123967
13045,247248.18008123967
8634,247248.18008123967
19892,247248.18008123967
33799,247248.18008123967
15446,247248.18008123967
2681,247248.18008123967
5740,247248.18008123967
41361,247248.18008123967
39720,247248.18008123967
40007,247248.18008123967
7104,247248.18008123967
28398,247248.18008123967
26453,247248.18008123967
15390,247248.18008123967
37710,247248.18008123967
23751,247248.18008123967
18054,247248.18008123967
4575,247248.18008123967
17555,247248.18008123967
1608,247248.18008123967
23066,247248.18008123967
39570,247248.18008123967
34258,247248.18008123967
12407,247248.18008123967
14662,247248.18008123967
18938,247248.18008123967
531,247248.18008123967
21760,247248.18008123967
33292,247248.18008123967
10375,247248.18008123967
36796,247248.18008123967
27914,247248.18008123967
38788,247248.18008123967
12744,247248.18008123967
25430,247248.18008123967
34995,247248.18008123967
29194,247248.18008123967
13761,247248.18008123967
9042,247248.18008123967
31445,247248.18008123967
6570,247248.18008123967
1651,247248.18008123967
16826,247248.18008123967
1406,247248.18008123967
41426,247248.18008123967
6082,247248.18008123967
8376,247248.18008123967
39537,247248.18008123967
13835,247248.18008123967
34228,247248.18008123967
39884,247248.18008123967
17749,247248.18008123967
31885,247248.18008123967
17914,247248.18008123967
25588,247248.18008123967
39108,247248.18008123967
15579,247248.18008123967
15848,247248.18008123967
37067,247248.18008123967
38014,247248.18008123967
9969,247248.18008123967
20758,247248.18008123967
28838,247248.18008123967
9616,247248.18008123967
1682,247248.18008123967
34143,247248.18008123967
16865,247248.18008123967
6667,247248.18008123967
29625,247248.18008123967
36755,247248.18008123967
11413,247248.18008123967
7496,247248.18008123967
26327,247248.18008123967
11659,247248.18008123967
12891,247248.18008123967
41454,247248.18008123967
41106,247248.18008123967
28027,247248.18008123967
11837,247248.18008123967
5572,247248.18008123967
2052,247248.18008123967
7358,247248.18008123967
21024,247248.18008123967
20311,247248.18008123967
39531,247248.18008123967
19157,247248.18008123967
3632,247248.18008123967
20634,247248.18008123967
10474,247248.18008123967
25769,247248.18008123967
34895,247248.18008123967
13258,247248.18008123967
27530,247248.18008123967
26595,247248.18008123967
14521,247248.18008123967
11777,247248.18008123967
24800,247248.18008123967
24612,247248.18008123967
1670,247248.18008123967
7758,247248.18008123967
17767,247248.18008123967
33719,247248.18008123967
33754,247248.18008123967
17735,247248.18008123967
38229,247248.18008123967
10498,247248.18008123967
24014,247248.18008123967
3495,247248.18008123967
22091,247248.18008123967
6096,247248.18008123967
41229,247248.18008123967
8166,247248.18008123967
338,247248.18008123967
29441,247248.18008123967
24935,247248.18008123967
26079,247248.18008123967
25461,247248.18008123967
27934,247248.18008123967
15424,247248.18008123967
2297,247248.18008123967
28715,247248.18008123967
34404,247248.18008123967
15438,247248.18008123967
9733,247248.18008123967
38903,247248.18008123967
11765,247248.18008123967
6548,247248.18008123967
33437,247248.18008123967
1427,247248.18008123967
10999,247248.18008123967
27550,247248.18008123967
38034,247248.18008123967
19958,247248.18008123967
10264,247248.18008123967
40670,247248.18008123967
22101,247248.18008123967
15396,247248.18008123967
28045,247248.18008123967
5014,247248.18008123967
31546,247248.18008123967
20409,247248.18008123967
37090,247248.18008123967
15409,247248.18008123967
31427,247248.18008123967
40915,247248.18008123967
38620,247248.18008123967
30712,247248.18008123967
37827,247248.18008123967
30827,247248.18008123967
20041,247248.18008123967
8937,247248.18008123967
4417,247248.18008123967
23265,247248.18008123967
28956,247248.18008123967
974,247248.18008123967
13508,247248.18008123967
39213,247248.18008123967
14387,247248.18008123967
25782,247248.18008123967
15913,247248.18008123967
3010,247248.18008123967
41088,247248.18008123967
11967,247248.18008123967
2110,247248.18008123967
5670,247248.18008123967
14128,247248.18008123967
16579,247248.18008123967
20066,247248.18008123967
14876,247248.18008123967
8920,247248.18008123967
6414,247248.18008123967
23895,247248.18008123967
8915,247248.18008123967
17271,247248.18008123967
22421,247248.18008123967
23269,247248.18008123967
37532,247248.18008123967
33566,247248.18008123967
30965,247248.18008123967
18734,247248.18008123967
5540,247248.18008123967
38233,247248.18008123967
30859,247248.18008123967
23601,247248.18008123967
1867,247248.18008123967
37578,247248.18008123967
15322,247248.18008123967
16867,247248.18008123967
4195,247248.18008123967
24488,247248.18008123967
36875,247248.18008123967
10906,247248.18008123967
2113,247248.18008123967
32040,247248.18008123967
8852,247248.18008123967
8930,247248.18008123967
8867,247248.18008123967
36487,247248.18008123967
21720,247248.18008123967
4297,247248.18008123967
1286,247248.18008123967
29880,247248.18008123967
37133,247248.18008123967
13152,247248.18008123967
31117,247248.18008123967
12461,247248.18008123967
24651,247248.18008123967
36582,247248.18008123967
41141,247248.18008123967
7371,247248.18008123967
14157,247248.18008123967
3113,247248.18008123967
12641,247248.18008123967
23916,247248.18008123967
4359,247248.18008123967
15180,247248.18008123967
33109,247248.18008123967
27029,247248.18008123967
23338,247248.18008123967
9763,247248.18008123967
17433,247248.18008123967
39227,247248.18008123967
15120,247248.18008123967
31078,247248.18008123967
10473,247248.18008123967
20209,247248.18008123967
35099,247248.18008123967
37419,247248.18008123967
2066,247248.18008123967
23304,247248.18008123967
26008,247248.18008123967
28593,247248.18008123967
2091,247248.18008123967
28933,247248.18008123967
8404,247248.18008123967
30644,247248.18008123967
18474,247248.18008123967
9339,247248.18008123967
37454,247248.18008123967
8389,247248.18008123967
7135,247248.18008123967
29295,247248.18008123967
22295,247248.18008123967
22001,247248.18008123967
628,247248.18008123967
35201,247248.18008123967
472,247248.18008123967
9185,247248.18008123967
28976,247248.18008123967
6432,247248.18008123967
14126,247248.18008123967
33037,247248.18008123967
8821,247248.18008123967
26370,247248.18008123967
19693,247248.18008123967
25617,247248.18008123967
9397,247248.18008123967
3990,247248.18008123967
26929,247248.18008123967
33660,247248.18008123967
32938,247248.18008123967
22854,247248.18008123967
6131,247248.18008123967
50,247248.18008123967
33521,247248.18008123967
35183,247248.18008123967
8157,247248.18008123967
5102,247248.18008123967
26121,247248.18008123967
21043,247248.18008123967
1602,247248.18008123967
38915,247248.18008123967
4524,247248.18008123967
14823,247248.18008123967
31166,247248.18008123967
36781,247248.18008123967
16082,247248.18008123967
25168,247248.18008123967
31508,247248.18008123967
3843,247248.18008123967
40416,247248.18008123967
10169,247248.18008123967
228,247248.18008123967
25530,247248.18008123967
18863,247248.18008123967
23108,247248.18008123967
6703,247248.18008123967
21552,247248.18008123967
9895,247248.18008123967
7487,247248.18008123967
40793,247248.18008123967
28841,247248.18008123967
6728,247248.18008123967
28466,247248.18008123967
10306,247248.18008123967
3684,247248.18008123967
4392,247248.18008123967
23512,247248.18008123967
30697,247248.18008123967
14692,247248.18008123967
39586,247248.18008123967
7746,247248.18008123967
29920,247248.18008123967
35720,247248.18008123967
41152,247248.18008123967
13119,247248.18008123967
12770,247248.18008123967
13861,247248.18008123967
8962,247248.18008123967
3737,247248.18008123967
11574,247248.18008123967
24477,247248.18008123967
5084,247248.18008123967
7443,247248.18008123967
11893,247248.18008123967
386,247248.18008123967
1164,247248.18008123967
33883,247248.18008123967
32899,247248.18008123967
20172,247248.18008123967
40685,247248.18008123967
17213,247248.18008123967
30158,247248.18008123967
26866,247248.18008123967
13839,247248.18008123967
9805,247248.18008123967
38448,247248.18008123967
30708,247248.18008123967
21591,247248.18008123967
39874,247248.18008123967
41333,247248.18008123967
7539,247248.18008123967
38482,247248.18008123967
34616,247248.18008123967
2168,247248.18008123967
32952,247248.18008123967
7287,247248.18008123967
1736,247248.18008123967
4784,247248.18008123967
19022,247248.18008123967
34651,247248.18008123967
2392,247248.18008123967
13855,247248.18008123967
28666,247248.18008123967
24805,247248.18008123967
16234,247248.18008123967
18133,247248.18008123967
5575,247248.18008123967
10179,247248.18008123967
34878,247248.18008123967
38046,247248.18008123967
5073,247248.18008123967
19498,247248.18008123967
41204,247248.18008123967
25054,247248.18008123967
37665,247248.18008123967
39982,247248.18008123967
5805,247248.18008123967
26176,247248.18008123967
31250,247248.18008123967
2198,247248.18008123967
8718,247248.18008123967
29239,247248.18008123967
25828,247248.18008123967
12930,247248.18008123967
1704,247248.18008123967
15673,247248.18008123967
22019,247248.18008123967
32420,247248.18008123967
28268,247248.18008123967
1881,247248.18008123967
39566,247248.18008123967
7406,247248.18008123967
7555,247248.18008123967
37051,247248.18008123967
35063,247248.18008123967
37381,247248.18008123967
23617,247248.18008123967
29032,247248.18008123967
16424,247248.18008123967
13485,247248.18008123967
5932,247248.18008123967
29749,247248.18008123967
21490,247248.18008123967
33764,247248.18008123967
35729,247248.18008123967
38650,247248.18008123967
37949,247248.18008123967
7525,247248.18008123967
26321,247248.18008123967
40362,247248.18008123967
19759,247248.18008123967
10727,247248.18008123967
32337,247248.18008123967
21541,247248.18008123967
37486,247248.18008123967
21875,247248.18008123967
38023,247248.18008123967
34330,247248.18008123967
37706,247248.18008123967
25110,247248.18008123967
4494,247248.18008123967
10011,247248.18008123967
26647,247248.18008123967
29221,247248.18008123967
8003,247248.18008123967
34756,247248.18008123967
20166,247248.18008123967
1512,247248.18008123967
4615,247248.18008123967
5332,247248.18008123967
32509,247248.18008123967
19199,247248.18008123967
34999,247248.18008123967
21251,247248.18008123967
41445,247248.18008123967
857,247248.18008123967
38785,247248.18008123967
14629,247248.18008123967
37919,247248.18008123967
10896,247248.18008123967
35432,247248.18008123967
18793,247248.18008123967
8016,247248.18008123967
39466,247248.18008123967
34224,247248.18008123967
31418,247248.18008123967
21691,247248.18008123967
840,247248.18008123967
10333,247248.18008123967
40562,247248.18008123967
31256,247248.18008123967
4281,247248.18008123967
24367,247248.18008123967
30363,247248.18008123967
35194,247248.18008123967
35420,247248.18008123967
2680,247248.18008123967
16594,247248.18008123967
26987,247248.18008123967
13583,247248.18008123967
41085,247248.18008123967
19358,247248.18008123967
41464,247248.18008123967
38989,247248.18008123967
17891,247248.18008123967
18713,247248.18008123967
20407,247248.18008123967
12353,247248.18008123967
3769,247248.18008123967
22336,247248.18008123967
40029,247248.18008123967
39524,247248.18008123967
3341,247248.18008123967
21202,247248.18008123967
40311,247248.18008123967
32109,247248.18008123967
40594,247248.18008123967
13891,247248.18008123967
31115,247248.18008123967
8626,247248.18008123967
1002,247248.18008123967
16860,247248.18008123967
19113,247248.18008123967
37656,247248.18008123967
13981,247248.18008123967
2963,247248.18008123967
20024,247248.18008123967
1747,247248.18008123967
2551,247248.18008123967
2435,247248.18008123967
23185,247248.18008123967
11107,247248.18008123967
40559,247248.18008123967
21404,247248.18008123967
11239,247248.18008123967
24466,247248.18008123967
27865,247248.18008123967
27225,247248.18008123967
3407,247248.18008123967
7360,247248.18008123967
11805,247248.18008123967
13369,247248.18008123967
26337,247248.18008123967
5475,247248.18008123967
1100,247248.18008123967
19615,247248.18008123967
13436,247248.18008123967
27594,247248.18008123967
24115,247248.18008123967
18547,247248.18008123967
6737,247248.18008123967
9374,247248.18008123967
26107,247248.18008123967
606,247248.18008123967
26149,247248.18008123967
32090,247248.18008123967
27331,247248.18008123967
30810,247248.18008123967
21687,247248.18008123967
9291,247248.18008123967
6902,247248.18008123967
4426,247248.18008123967
27623,247248.18008123967
21741,247248.18008123967
37139,247248.18008123967
16242,247248.18008123967
19268,247248.18008123967
8273,247248.18008123967
40640,247248.18008123967
16693,247248.18008123967
28010,247248.18008123967
15711,247248.18008123967
26138,247248.18008123967
15357,247248.18008123967
27803,247248.18008123967
20328,247248.18008123967
38006,247248.18008123967
2526,247248.18008123967
40301,247248.18008123967
24685,247248.18008123967
12982,247248.18008123967
23753,247248.18008123967
19339,247248.18008123967
22510,247248.18008123967
3259,247248.18008123967
31551,247248.18008123967
10651,247248.18008123967
36881,247248.18008123967
25661,247248.18008123967
35930,247248.18008123967
36540,247248.18008123967
6317,247248.18008123967
25265,247248.18008123967
30961,247248.18008123967
40639,247248.18008123967
440,247248.18008123967
15098,247248.18008123967
40964,247248.18008123967
20801,247248.18008123967
4078,247248.18008123967
9769,247248.18008123967
36704,247248.18008123967
24957,247248.18008123967
1330,247248.18008123967
2487,247248.18008123967
10377,247248.18008123967
23966,247248.18008123967
5041,247248.18008123967
7118,247248.18008123967
15143,247248.18008123967
15052,247248.18008123967
668,247248.18008123967
21397,247248.18008123967
23274,247248.18008123967
4535,247248.18008123967
7565,247248.18008123967
94,247248.18008123967
18625,247248.18008123967
37200,247248.18008123967
35836,247248.18008123967
13272,247248.18008123967
4758,247248.18008123967
16629,247248.18008123967
12112,247248.18008123967
5617,247248.18008123967
5108,247248.18008123967
27852,247248.18008123967
19540,247248.18008123967
17458,247248.18008123967
37747,247248.18008123967
37135,247248.18008123967
41051,247248.18008123967
19724,247248.18008123967
29322,247248.18008123967
20848,247248.18008123967
19048,247248.18008123967
23417,247248.18008123967
24871,247248.18008123967
12039,247248.18008123967
27164,247248.18008123967
34001,247248.18008123967
7751,247248.18008123967
25724,247248.18008123967
21239,247248.18008123967
26558,247248.18008123967
40591,247248.18008123967
10073,247248.18008123967
21769,247248.18008123967
3676,247248.18008123967
6849,247248.18008123967
12047,247248.18008123967
31212,247248.18008123967
10931,247248.18008123967
39305,247248.18008123967
3709,247248.18008123967
3821,247248.18008123967
18977,247248.18008123967
252,247248.18008123967
26285,247248.18008123967
32005,247248.18008123967
15677,247248.18008123967
33498,247248.18008123967
7386,247248.18008123967
30948,247248.18008123967
16839,247248.18008123967
28783,247248.18008123967
33527,247248.18008123967
30240,247248.18008123967
29051,247248.18008123967
6684,247248.18008123967
36375,247248.18008123967
26783,247248.18008123967
32438,247248.18008123967
13071,247248.18008123967
38840,247248.18008123967
9360,247248.18008123967
36027,247248.18008123967
34989,247248.18008123967
4795,247248.18008123967
17984,247248.18008123967
40212,247248.18008123967
516,247248.18008123967
9088,247248.18008123967
9732,247248.18008123967
9885,247248.18008123967
38317,247248.18008123967
32242,247248.18008123967
29676,247248.18008123967
19160,247248.18008123967
11151,247248.18008123967
12113,247248.18008123967
20689,247248.18008123967
2356,247248.18008123967
35762,247248.18008123967
31549,247248.18008123967
28549,247248.18008123967
13671,247248.18008123967
21234,247248.18008123967
14674,247248.18008123967
18942,247248.18008123967
21546,247248.18008123967
10028,247248.18008123967
5363,247248.18008123967
31544,247248.18008123967
15742,247248.18008123967
25356,247248.18008123967
13446,247248.18008123967
30372,247248.18008123967
21566,247248.18008123967
24518,247248.18008123967
25370,247248.18008123967
29478,247248.18008123967
7324,247248.18008123967
23811,247248.18008123967
3082,247248.18008123967
37914,247248.18008123967
12492,247248.18008123967
10151,247248.18008123967
14865,247248.18008123967
5983,247248.18008123967
39951,247248.18008123967
23593,247248.18008123967
35314,247248.18008123967
37176,247248.18008123967
6816,247248.18008123967
26325,247248.18008123967
20375,247248.18008123967
33921,247248.18008123967
36788,247248.18008123967
41022,247248.18008123967
11877,247248.18008123967
20264,247248.18008123967
31911,247248.18008123967
10586,247248.18008123967
22076,247248.18008123967
31844,247248.18008123967
7914,247248.18008123967
37371,247248.18008123967
39797,247248.18008123967
27744,247248.18008123967
36385,247248.18008123967
11985,247248.18008123967
32252,247248.18008123967
11031,247248.18008123967
19911,247248.18008123967
1988,247248.18008123967
35226,247248.18008123967
18320,247248.18008123967
27094,247248.18008123967
20159,247248.18008123967
15015,247248.18008123967
15941,247248.18008123967
7150,247248.18008123967
4867,247248.18008123967
21325,247248.18008123967
25175,247248.18008123967
24976,247248.18008123967
22427,247248.18008123967
10429,247248.18008123967
22012,247248.18008123967
31246,247248.18008123967
1130,247248.18008123967
18768,247248.18008123967
31979,247248.18008123967
39331,247248.18008123967
35029,247248.18008123967
19798,247248.18008123967
3078,247248.18008123967
40539,247248.18008123967
38426,247248.18008123967
32862,247248.18008123967
4491,247248.18008123967
8548,247248.18008123967
24759,247248.18008123967
35905,247248.18008123967
38222,247248.18008123967
18056,247248.18008123967
20391,247248.18008123967
8497,247248.18008123967
11333,247248.18008123967
16250,247248.18008123967
408,247248.18008123967
12818,247248.18008123967
31632,247248.18008123967
39071,247248.18008123967
36537,247248.18008123967
13727,247248.18008123967
28915,247248.18008123967
13991,247248.18008123967
10593,247248.18008123967
29946,247248.18008123967
22417,247248.18008123967
5566,247248.18008123967
37754,247248.18008123967
26356,247248.18008123967
20299,247248.18008123967
20708,247248.18008123967
15298,247248.18008123967
9962,247248.18008123967
17844,247248.18008123967
4341,247248.18008123967
22037,247248.18008123967
27122,247248.18008123967
2658,247248.18008123967
25220,247248.18008123967
7767,247248.18008123967
37078,247248.18008123967
29626,247248.18008123967
421,247248.18008123967
7198,247248.18008123967
38087,247248.18008123967
16408,247248.18008123967
13285,247248.18008123967
11811,247248.18008123967
10472,247248.18008123967
35619,247248.18008123967
26698,247248.18008123967
14203,247248.18008123967
22999,247248.18008123967
14296,247248.18008123967
21675,247248.18008123967
32134,247248.18008123967
15232,247248.18008123967
6218,247248.18008123967
23554,247248.18008123967
15553,247248.18008123967
21891,247248.18008123967
15967,247248.18008123967
22450,247248.18008123967
9909,247248.18008123967
1289,247248.18008123967
37286,247248.18008123967
11786,247248.18008123967
7693,247248.18008123967
21793,247248.18008123967
33982,247248.18008123967
7812,247248.18008123967
6059,247248.18008123967
29932,247248.18008123967
23462,247248.18008123967
29230,247248.18008123967
35833,247248.18008123967
23995,247248.18008123967
18405,247248.18008123967
15238,247248.18008123967
15898,247248.18008123967
9008,247248.18008123967
14644,247248.18008123967
10669,247248.18008123967
1374,247248.18008123967
27505,247248.18008123967
23000,247248.18008123967
23612,247248.18008123967
37268,247248.18008123967
3847,247248.18008123967
26761,247248.18008123967
32292,247248.18008123967
18212,247248.18008123967
25628,247248.18008123967
13842,247248.18008123967
3446,247248.18008123967
27295,247248.18008123967
11039,247248.18008123967
16100,247248.18008123967
9056,247248.18008123967
23043,247248.18008123967
6616,247248.18008123967
27848,247248.18008123967
19406,247248.18008123967
5814,247248.18008123967
15389,247248.18008123967
34516,247248.18008123967
30113,247248.18008123967
25773,247248.18008123967
21304,247248.18008123967
37510,247248.18008123967
14673,247248.18008123967
34379,247248.18008123967
32841,247248.18008123967
24663,247248.18008123967
38063,247248.18008123967
20114,247248.18008123967
7917,247248.18008123967
29409,247248.18008123967
40481,247248.18008123967
36592,247248.18008123967
38024,247248.18008123967
18042,247248.18008123967
31105,247248.18008123967
20501,247248.18008123967
592,247248.18008123967
33163,247248.18008123967
40218,247248.18008123967
9348,247248.18008123967
13612,247248.18008123967
1153,247248.18008123967
3852,247248.18008123967
2302,247248.18008123967
40703,247248.18008123967
14996,247248.18008123967
8484,247248.18008123967
33496,247248.18008123967
22850,247248.18008123967
5448,247248.18008123967
37806,247248.18008123967
18756,247248.18008123967
40333,247248.18008123967
7671,247248.18008123967
34595,247248.18008123967
32601,247248.18008123967
23878,247248.18008123967
21577,247248.18008123967
17662,247248.18008123967
13400,247248.18008123967
35065,247248.18008123967
25728,247248.18008123967
23511,247248.18008123967
40737,247248.18008123967
31642,247248.18008123967
10748,247248.18008123967
18099,247248.18008123967
34636,247248.18008123967
23890,247248.18008123967
12268,247248.18008123967
5767,247248.18008123967
26089,247248.18008123967
16295,247248.18008123967
34971,247248.18008123967
22725,247248.18008123967
15924,247248.18008123967
10989,247248.18008123967
29778,247248.18008123967
39757,247248.18008123967
19630,247248.18008123967
28162,247248.18008123967
5415,247248.18008123967
2326,247248.18008123967
1019,247248.18008123967
13466,247248.18008123967
14562,247248.18008123967
26463,247248.18008123967
30959,247248.18008123967
27692,247248.18008123967
15074,247248.18008123967
6802,247248.18008123967
12265,247248.18008123967
7303,247248.18008123967
4344,247248.18008123967
32779,247248.18008123967
22514,247248.18008123967
21945,247248.18008123967
29264,247248.18008123967
18575,247248.18008123967
10766,247248.18008123967
25730,247248.18008123967
8988,247248.18008123967
11242,247248.18008123967
7119,247248.18008123967
10225,247248.18008123967
22905,247248.18008123967
23700,247248.18008123967
38781,247248.18008123967
9365,247248.18008123967
33424,247248.18008123967
32406,247248.18008123967
11116,247248.18008123967
38555,247248.18008123967
29224,247248.18008123967
878,247248.18008123967
6749,247248.18008123967
6386,247248.18008123967
22844,247248.18008123967
3104,247248.18008123967
16248,247248.18008123967
31319,247248.18008123967
22960,247248.18008123967
9941,247248.18008123967
27316,247248.18008123967
32523,247248.18008123967
14547,247248.18008123967
32665,247248.18008123967
33837,247248.18008123967
5598,247248.18008123967
20419,247248.18008123967
1969,247248.18008123967
16690,247248.18008123967
9674,247248.18008123967
38156,247248.18008123967
32866,247248.18008123967
34811,247248.18008123967
14379,247248.18008123967
6909,247248.18008123967
36058,247248.18008123967
2535,247248.18008123967
14399,247248.18008123967
30512,247248.18008123967
14339,247248.18008123967
8092,247248.18008123967
18839,247248.18008123967
12367,247248.18008123967
19785,247248.18008123967
32238,247248.18008123967
25967,247248.18008123967
17205,247248.18008123967
38616,247248.18008123967
34362,247248.18008123967
18644,247248.18008123967
29685,247248.18008123967
39109,247248.18008123967
2833,247248.18008123967
29811,247248.18008123967
21914,247248.18008123967
19609,247248.18008123967
20956,247248.18008123967
185,247248.18008123967
26997,247248.18008123967
29133,247248.18008123967
33557,247248.18008123967
21710,247248.18008123967
27522,247248.18008123967
32002,247248.18008123967
17670,247248.18008123967
36449,247248.18008123967
23799,247248.18008123967
11484,247248.18008123967
30495,247248.18008123967
39113,247248.18008123967
29500,247248.18008123967
21134,247248.18008123967
23763,247248.18008123967
24428,247248.18008123967
723,247248.18008123967
31436,247248.18008123967
27629,247248.18008123967
32879,247248.18008123967
39696,247248.18008123967
35791,247248.18008123967
31215,247248.18008123967
12344,247248.18008123967
40766,247248.18008123967
11527,247248.18008123967
16368,247248.18008123967
5308,247248.18008123967
19067,247248.18008123967
19904,247248.18008123967
32949,247248.18008123967
16703,247248.18008123967
11585,247248.18008123967
23230,247248.18008123967
5126,247248.18008123967
28417,247248.18008123967
25474,247248.18008123967
28291,247248.18008123967
15285,247248.18008123967
41362,247248.18008123967
12510,247248.18008123967
24821,247248.18008123967
16866,247248.18008123967
4178,247248.18008123967
16305,247248.18008123967
5930,247248.18008123967
6726,247248.18008123967
21215,247248.18008123967
15704,247248.18008123967
39079,247248.18008123967
25385,247248.18008123967
40199,247248.18008123967
38975,247248.18008123967
39809,247248.18008123967
17256,247248.18008123967
36443,247248.18008123967
22094,247248.18008123967
7779,247248.18008123967
482,247248.18008123967
36769,247248.18008123967
17172,247248.18008123967
21797,247248.18008123967
10562,247248.18008123967
31523,247248.18008123967
32067,247248.18008123967
2909,247248.18008123967
15559,247248.18008123967
6304,247248.18008123967
8884,247248.18008123967
19175,247248.18008123967
31922,247248.18008123967
29933,247248.18008123967
19545,247248.18008123967
18659,247248.18008123967
36030,247248.18008123967
37438,247248.18008123967
31605,247248.18008123967
24140,247248.18008123967
28085,247248.18008123967
6273,247248.18008123967
13212,247248.18008123967
5506,247248.18008123967
13681,247248.18008123967
18226,247248.18008123967
8608,247248.18008123967
34687,247248.18008123967
4076,247248.18008123967
31335,247248.18008123967
22795,247248.18008123967
27916,247248.18008123967
35941,247248.18008123967
22026,247248.18008123967
32687,247248.18008123967
24711,247248.18008123967
1408,247248.18008123967
35438,247248.18008123967
16692,247248.18008123967
17320,247248.18008123967
7654,247248.18008123967
19823,247248.18008123967
23122,247248.18008123967
40906,247248.18008123967
21019,247248.18008123967
22688,247248.18008123967
38875,247248.18008123967
16112,247248.18008123967
7973,247248.18008123967
24049,247248.18008123967
7588,247248.18008123967
1249,247248.18008123967
18845,247248.18008123967
21820,247248.18008123967
24369,247248.18008123967
11534,247248.18008123967
28558,247248.18008123967
29417,247248.18008123967
23431,247248.18008123967
15774,247248.18008123967
21120,247248.18008123967
24197,247248.18008123967
15470,247248.18008123967
18326,247248.18008123967
14689,247248.18008123967
36719,247248.18008123967
17904,247248.18008123967
13684,247248.18008123967
11912,247248.18008123967
34987,247248.18008123967
21515,247248.18008123967
31568,247248.18008123967
36703,247248.18008123967
27166,247248.18008123967
35454,247248.18008123967
21009,247248.18008123967
37993,247248.18008123967
25686,247248.18008123967
30095,247248.18008123967
26819,247248.18008123967
12568,247248.18008123967
32237,247248.18008123967
41049,247248.18008123967
24793,247248.18008123967
27451,247248.18008123967
17317,247248.18008123967
1313,247248.18008123967
7049,247248.18008123967
39646,247248.18008123967
2366,247248.18008123967
35412,247248.18008123967
20722,247248.18008123967
31,247248.18008123967
29060,247248.18008123967
26994,247248.18008123967
30945,247248.18008123967
12361,247248.18008123967
12764,247248.18008123967
19829,247248.18008123967
24770,247248.18008123967
16994,247248.18008123967
1718,247248.18008123967
18849,247248.18008123967
3138,247248.18008123967
31810,247248.18008123967
908,247248.18008123967
36248,247248.18008123967
20588,247248.18008123967
29606,247248.18008123967
2509,247248.18008123967
40401,247248.18008123967
30523,247248.18008123967
22680,247248.18008123967
540,247248.18008123967
25551,247248.18008123967
21159,247248.18008123967
17367,247248.18008123967
5986,247248.18008123967
14642,247248.18008123967
10597,247248.18008123967
23771,247248.18008123967
23675,247248.18008123967
13253,247248.18008123967
35639,247248.18008123967
38803,247248.18008123967
28420,247248.18008123967
19523,247248.18008123967
14526,247248.18008123967
2667,247248.18008123967
16729,247248.18008123967
9322,247248.18008123967
15209,247248.18008123967
4105,247248.18008123967
895,247248.18008123967
27797,247248.18008123967
8730,247248.18008123967
41282,247248.18008123967
27291,247248.18008123967
24984,247248.18008123967
18302,247248.18008123967
4819,247248.18008123967
33948,247248.18008123967
22029,247248.18008123967
35081,247248.18008123967
4659,247248.18008123967
22496,247248.18008123967
15376,247248.18008123967
36931,247248.18008123967
18111,247248.18008123967
5631,247248.18008123967
27636,247248.18008123967
8115,247248.18008123967
21122,247248.18008123967
5443,247248.18008123967
35861,247248.18008123967
22994,247248.18008123967
1597,247248.18008123967
21628,247248.18008123967
7238,247248.18008123967
33609,247248.18008123967
934,247248.18008123967
12196,247248.18008123967
8871,247248.18008123967
27462,247248.18008123967
